class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,tag
1,0.373,0.2777778,0.434,0.6825397,0.656,0.65873015,0.608,0.6507937,0.956,0.53968257,0.973,0.42857143,0.373,0.2777778,0.448,1.3015873,0.372,0.26984128,0,0,0.449,1.3174603,0.361,0.42857143,0.373,0.2777778,-0.007,0,2
1,0.591,0.36507937,0.754,1.4047619,1.206,1.3730159,0.949,1.4603175,0.974,0.95238096,0.905,0.96825397,0.591,0.36507937,0.53,2.5714285,0.59,0.35714287,0.379,0.6825397,0.526,2.5952382,0.516,0.46031746,0.654,0.3809524,-0.003,0,2
1,0.623,0.4920635,0.859,1.4444444,1.421,1.4126984,1.092,1.5476191,0.944,1.1587301,1.013,1.0793651,0.624,0.4920635,0.614,2.8809524,0.623,0.47619048,0.49,0.6111111,0.61,2.9047618,0.518,1.0396825,0.7,0.48412699,0,0,2
1,0.528,0.32539684,0.65,1.1190476,1.008,1.1984127,0.876,1.2460318,1.033,0.8015873,0.992,0.8015873,0.528,0.32539684,0.591,1.9444444,0.519,0.33333334,0.391,0.2857143,0.585,2.0079365,0.48,0.3809524,0.547,0.42063493,-0.004,0,2
1,0.573,0.31746033,0.754,1.2777778,1.232,1.3809524,0.974,1.3015873,0.931,0.8968254,0.935,0.9126984,0.571,0.34920636,0.629,2.3412697,0.544,0.53174603,0.512,0.42063493,0.622,2.4126985,0.495,0.5714286,0.616,0.3888889,-0.004,0,2
1,0.578,0.4047619,0.715,1.3571428,1.116,1.3174603,0.9,1.4206349,1.015,0.9285714,0.994,0.88095236,0.578,0.4047619,0.647,2.1111112,0.577,0.3888889,0.417,0.54761904,0.644,2.1349206,0.51,0.9047619,0.622,0.44444445,-0.004,0,2
1,0.557,0.3968254,0.76,1.2460318,1.216,1.1904762,1.04,1.2857143,0.914,1.0158731,1.016,0.88095236,0.555,0.3888889,0.618,2.3730159,0.549,0.3888889,0.472,0.4920635,0.611,2.5,0.466,0.82539684,0.585,0.46031746,-0.004,0,2
1,0.458,0.3809524,0.693,0.9126984,1.049,0.7777778,0.92,1.0396825,0.986,0.6904762,1.015,0.6269841,0.458,0.3809524,0.608,1.8650794,0.458,0.3809524,0.374,0.30952382,0.608,1.8650794,0.331,1.031746,0.512,0.3968254,-0.004,0,2
1,0.538,0.5714286,0.84,1.1666666,1.263,0.984127,1.002,1.4365079,0.978,0.82539684,0.954,0.86507934,0.538,0.5714286,0.638,2.452381,0.538,0.5714286,0.386,0.96031743,0.638,2.452381,0.402,1.2698413,0.62,0.5555556,-0.002,0,2
1,0.527,0.37301588,0.774,1.1031746,1.285,1.0158731,1.034,1.3095238,0.951,0.82539684,0.971,0.8730159,0.527,0.37301588,0.606,2.5873015,0.525,0.36507937,0.463,0.74603176,0.601,2.6111112,0.434,0.6507937,0.587,0.44444445,-0.004,0,2
1,0.591,0.36507937,0.718,1.3492063,1.142,1.4285715,0.955,1.468254,1.016,0.9126984,0.956,0.9126984,0.591,0.37301588,0.661,2.2777777,0.56,0.53174603,0.485,0.42857143,0.645,2.3809524,0.529,0.41269842,0.645,0.42063493,0,0,2
1,0.581,0.3968254,0.852,1.3888888,1.415,1.3412699,1.169,1.3730159,0.962,1.0079365,0.932,0.9047619,0.581,0.3968254,0.771,2.1825397,0.575,0.3888889,0.502,0.65873015,0.769,2.2063491,0.467,1,0.657,0.48412699,-0.003,0,2
1,0.643,0.46031746,0.682,1.2619047,1.027,1.5238096,0.829,1.7301587,0.987,1.0079365,0.997,1.1349206,0.623,0.54761904,0.619,1.9444444,0.489,0.6904762,0.316,0.53174603,0.617,2.2301588,0.587,0.515873,0.704,0.42857143,-0.004,0,2
1,0.549,0.08730159,0.748,1.2222222,1.223,1.1904762,1.048,1.3015873,0.876,0.8492063,0.906,0.7222222,0.549,0.08730159,0.496,2.2698412,0.543,0.12698413,0.408,0.33333334,0.498,2.2777777,0.456,0.11111111,0.579,0.14285715,-0.004,0,2
1,0.542,0.3809524,0.678,1.2539682,1.042,1.2222222,0.867,1.2936507,0.983,0.8333333,0.945,0.9285714,0.538,0.4047619,0.591,2.1190476,0.503,0.5873016,0.477,0.15079366,0.591,2.1587303,0.491,0.5952381,0.58,0.36507937,-0.003,0,2
1,0.542,0.3968254,0.727,1.1904762,1.059,1.1904762,0.857,1.2539682,0.921,0.9126984,1.02,0.8492063,0.542,0.3968254,0.571,2.1825397,0.542,0.3968254,0.409,0.53968257,0.571,2.1825397,0.453,0.88095236,0.615,0.52380955,-0.003,0,2
1,0.446,0.34920636,0.667,0.78571427,0.985,0.7063492,0.816,0.984127,1.003,0.64285713,0.986,0.5793651,0.446,0.34920636,0.505,2.047619,0.446,0.34920636,0.385,0.4047619,0.505,2.047619,0.342,0.71428573,0.507,0.33333334,0,0,2
1,0.481,0.36507937,0.712,0.93650794,1.11,0.8095238,0.912,1.1111112,0.982,0.5952381,0.91,0.6507937,0.481,0.36507937,0.549,2.3015873,0.481,0.36507937,0.359,0.7777778,0.549,2.3015873,0.388,0.73015875,0.526,0.3888889,-0.004,0,2
1,0.531,0.33333334,0.716,1.2142857,1.1,1.1190476,0.921,1.2301587,0.969,0.7936508,0.937,0.74603176,0.531,0.33333334,0.56,2.2380953,0.528,0.33333334,0.443,0.45238096,0.555,2.2698412,0.457,0.50793654,0.572,0.33333334,0,0,2
1,0.548,0.35714287,0.652,1.1666666,0.958,1.3015873,0.799,1.3174603,0.961,0.8730159,1.005,0.9047619,0.546,0.37301588,0.595,1.8253968,0.508,0.5555556,0.407,0.34920636,0.588,1.8650794,0.497,0.3888889,0.584,0.43650794,-0.001,0,2
1,0.508,0.3015873,0.614,1.0555556,0.936,1.0714285,0.812,1.0873016,0.98,0.7619048,1.01,0.6507937,0.498,0.3809524,0.565,1.7142857,0.426,0.6666667,0.321,0.22222222,0.578,1.7936507,0.459,0.48412699,0.532,0.31746033,-0.005,0,2
1,0.513,0.42063493,0.843,1.0634921,1.346,0.7936508,1.063,1.2380953,0.975,0.86507934,1.018,0.8730159,0.513,0.42063493,0.592,2.7063491,0.513,0.42063493,0.388,0.7777778,0.592,2.7063491,0.353,1.0634921,0.593,0.5555556,-0.002,0,2
1,0.437,0.33333334,0.634,0.8333333,0.958,0.6825397,0.831,0.96031743,0.967,0.5714286,0.953,0.5714286,0.437,0.33333334,0.56,1.9365079,0.437,0.33333334,0.388,0.23015873,0.56,1.9365079,0.302,0.7777778,0.446,0.42857143,-0.004,0,2
1,0.545,0.37301588,0.77,1.1984127,1.297,1.2936507,1.114,1.2539682,1.006,0.8492063,0.95,0.84126985,0.545,0.37301588,0.705,2.2301588,0.542,0.36507937,0.444,0.48412699,0.701,2.2936509,0.435,0.8492063,0.594,0.42857143,0.001,0,2
1,0.312,0.17460318,0.383,0.48412699,0.56,0.46031746,0.544,0.53968257,1.064,0.34920636,1.054,0.30952382,0.312,0.17460318,0.367,1.0873016,0.312,0.17460318,0.092,0,0.367,1.0873016,0.315,0.31746033,0.315,0.18253969,-0.008,0,2
1,0.608,0.45238096,0.83,1.3650794,1.417,1.3333334,1.101,1.531746,0.988,0.984127,0.976,1.031746,0.608,0.45238096,0.677,2.515873,0.596,0.43650794,0.373,0.7777778,0.673,2.579365,0.528,0.56349206,0.663,0.45238096,0,0,2
1,0.408,0.32539684,0.482,0.7619048,0.719,0.7619048,0.626,0.9047619,1.051,0.5555556,1.024,0.53968257,0.408,0.32539684,0.431,1.3650794,0.407,0.30952382,0.036,0,0.432,1.3730159,0.404,0.35714287,0.408,0.32539684,-0.007,0,2
1,0.527,0.3888889,0.69,1.0873016,1.087,1.1666666,0.865,1.2460318,1,0.8333333,0.949,0.78571427,0.526,0.3888889,0.62,2,0.515,0.3968254,0.365,0.46825397,0.621,2.0238094,0.445,0.8492063,0.552,0.43650794,-0.001,0,2
1,0.541,0.34920636,0.715,1.1666666,1.138,1.1349206,0.98,1.2777778,1.029,0.84126985,1.01,0.86507934,0.535,0.41269842,0.632,2.2301588,0.487,0.75396824,0.411,0.45238096,0.627,2.3412697,0.463,0.48412699,0.572,0.45238096,-0.004,0,2
1,0.539,0.32539684,0.801,1.1746032,1.32,1.0952381,1.01,1.2777778,1.001,0.76984125,0.955,0.74603176,0.539,0.32539684,0.588,2.547619,0.538,0.31746033,0.456,0.61904764,0.585,2.563492,0.425,0.61904764,0.605,0.42857143,-0.001,0,2
1,0.643,0.43650794,0.786,1.5396825,1.235,1.6031746,0.985,1.4841269,0.979,1.0634921,1.01,1.0158731,0.639,0.46031746,0.701,2.2301588,0.625,0.4047619,0.498,0.6904762,0.687,2.3650794,0.573,0.5952381,0.701,0.46031746,-0.001,0,2
1,0.512,0.35714287,0.635,1.0793651,0.978,1.1031746,0.823,1.1746032,0.952,0.8174603,0.967,0.7936508,0.512,0.35714287,0.595,2.015873,0.504,0.33333334,0.364,0.37301588,0.587,2.079365,0.465,0.5,0.547,0.42857143,-0.004,0,2
1,0.422,0.3888889,0.774,0.6984127,1.161,0.43650794,0.974,1.1349206,0.98,0.63492066,1.004,0.53174603,0.422,0.3888889,0.574,2.3730159,0.422,0.3888889,0.444,0.5714286,0.574,2.3730159,0.166,0.30952382,0.487,0.46825397,-0.003,0,2
1,0.438,0.3809524,0.704,0.82539684,1.113,0.6507937,0.925,0.984127,1.009,0.67460316,0.948,0.7380952,0.438,0.3809524,0.636,1.8571428,0.438,0.3809524,0.397,0.31746033,0.636,1.8571428,0.333,0.86507934,0.505,0.34126985,-0.003,0,2
1,0.443,0.35714287,0.721,0.84126985,1.149,0.6111111,0.974,1.0634921,0.959,0.6666667,1,0.5793651,0.443,0.35714287,0.643,2.079365,0.443,0.35714287,0.362,0.2857143,0.643,2.079365,0.353,0.97619045,0.509,0.35714287,-0.004,0,2
1,0.461,0.3809524,0.749,0.82539684,1.174,0.6031746,0.89,1.0952381,1.026,0.63492066,0.971,0.74603176,0.461,0.3809524,0.522,2.6349206,0.461,0.3809524,0.434,0.5793651,0.522,2.6349206,0.313,0.984127,0.515,0.3888889,-0.004,0,2
1,0.493,0.07936508,0.781,1.0238096,1.213,0.73015875,0.99,1.1428572,0.939,0.64285713,0.874,0.6666667,0.493,0.07936508,0.493,2.2619047,0.493,0.07936508,0.371,0.52380955,0.493,2.2619047,0.279,0.11904762,0.521,0.23015873,-0.002,0,2
1,0.486,0.45238096,0.799,0.93650794,1.197,0.7380952,0.953,1.2222222,0.956,0.67460316,0.959,0.73015875,0.486,0.45238096,0.579,2.547619,0.486,0.45238096,0.421,0.63492066,0.579,2.547619,0.26,0.73015875,0.527,0.53174603,0,0,2
1,0.446,0.31746033,0.633,0.8095238,0.949,0.78571427,0.83,0.97619045,1.031,0.5714286,1.035,0.6031746,0.446,0.31746033,0.482,2.063492,0.446,0.31746033,0.313,0.24603175,0.482,2.063492,0.375,0.71428573,0.476,0.37301588,-0.003,0,2
1,0.547,0.3888889,0.727,1.1984127,1.19,1.1746032,0.984,1.3412699,0.963,0.85714287,1.008,0.8888889,0.547,0.3888889,0.594,2.5238094,0.541,0.35714287,0.501,0.46031746,0.585,2.5873015,0.475,0.6031746,0.571,0.43650794,-0.001,0,2
1,0.289,0.20634921,0.385,0.3809524,0.56,0.26190478,0.522,0.5,0.987,0.2857143,0.989,0.3015873,0.289,0.20634921,0.352,0.97619045,0.289,0.20634921,0,0,0.352,0.97619045,0.282,0.45238096,0.289,0.20634921,-0.009,0,2
1,0.614,0.3968254,0.779,1.3968254,1.281,1.4444444,1.039,1.4761904,0.948,1.0396825,0.956,0.99206346,0.61,0.43650794,0.665,2.484127,0.59,0.53968257,0.473,0.63492066,0.657,2.6269841,0.552,0.56349206,0.676,0.41269842,-0.002,0,2
1,0.457,0.41269842,0.764,0.8968254,1.18,0.7222222,1.027,1.1984127,1.035,0.6269841,0.995,0.6825397,0.457,0.41269842,0.688,2.1746032,0.457,0.41269842,0.489,0.26984128,0.688,2.1746032,0.308,0.6984127,0.511,0.50793654,-0.004,0,2
1,0.378,0.26984128,0.453,0.67460316,0.688,0.6666667,0.606,0.7222222,0.957,0.48412699,1.064,0.5,0.378,0.26984128,0.491,1.3809524,0.378,0.26984128,0.088,0,0.491,1.3809524,0.37,0.36507937,0.378,0.26984128,-0.007,0,2
1,0.46,0.3968254,0.674,0.8492063,1.025,0.7619048,0.881,1.031746,1.001,0.6825397,1.005,0.63492066,0.46,0.3968254,0.502,2.1984127,0.46,0.3968254,0.3,0.42857143,0.502,2.1984127,0.346,0.88095236,0.504,0.41269842,-0.004,0,2
1,0.462,0.31746033,0.601,0.95238096,0.938,0.82539684,0.848,1.0158731,1.032,0.6031746,0.979,0.63492066,0.462,0.31746033,0.575,1.8333334,0.457,0.33333334,0.298,0.06349207,0.572,1.8571428,0.415,0.6507937,0.472,0.31746033,-0.005,0,2
1,0.487,0.42063493,0.73,1.0158731,1.168,0.74603176,0.968,1.2380953,0.976,0.8015873,0.973,0.6984127,0.487,0.42063493,0.619,2.2857144,0.487,0.42063493,0.368,0.54761904,0.619,2.2857144,0.388,1.1349206,0.527,0.47619048,-0.004,0,2
1,0.564,0.53174603,0.843,1.2698413,1.322,1.0714285,0.978,1.531746,0.978,0.93650794,1.007,0.9047619,0.564,0.53174603,0.587,2.547619,0.559,0.50793654,0.509,0.6031746,0.584,2.563492,0.447,0.9206349,0.657,0.47619048,-0.003,0,2
1,0.521,0.31746033,0.644,1.0952381,0.985,1.1269841,0.786,1.1746032,1.015,0.76984125,0.953,0.7380952,0.519,0.32539684,0.552,2.0317461,0.503,0.3888889,0.359,0.44444445,0.551,2.0873015,0.46,0.61904764,0.559,0.35714287,-0.004,0,2
1,0.452,0.24603175,0.71,0.85714287,1.093,0.6904762,0.881,0.984127,0.902,0.6666667,0.951,0.6269841,0.452,0.24603175,0.527,2.1666667,0.452,0.24603175,0.457,0.43650794,0.527,2.1666667,0.332,0.4920635,0.495,0.2857143,-0.004,0,2
1,0.459,0.34920636,0.618,0.9047619,0.925,0.99206346,0.847,1.0079365,1.003,0.63492066,0.968,0.64285713,0.458,0.34920636,0.625,1.5079365,0.433,0.34126985,0.369,0.1984127,0.623,1.5873016,0.419,0.515873,0.497,0.36507937,-0.005,0,2
1,0.565,0.41269842,0.813,1.2936507,1.336,1.2301587,1.018,1.3253968,0.955,0.984127,1.002,0.9206349,0.565,0.41269842,0.655,2.5555556,0.565,0.41269842,0.485,0.45238096,0.655,2.5555556,0.493,0.9444444,0.646,0.4047619,-0.004,0,2
1,0.389,0.32539684,0.622,0.67460316,0.943,0.3888889,0.826,0.9126984,1.012,0.515873,1.035,0.48412699,0.389,0.32539684,0.505,1.9603175,0.389,0.32539684,0.278,0.08730159,0.505,1.9603175,0.305,0.8095238,0.408,0.35714287,0,0,2
1,0.523,0.4920635,0.734,1.0793651,1.162,0.99206346,0.913,1.2936507,1.022,0.7619048,1.016,0.76984125,0.523,0.4920635,0.592,2.3174603,0.521,0.46825397,0.363,0.56349206,0.59,2.3492064,0.447,0.78571427,0.575,0.5,0,0,2
1,0.424,0.26190478,0.448,0.6507937,0.677,0.86507934,0.625,0.9285714,0.995,0.5714286,1.1,0.53968257,0.421,0.2777778,0.457,1.3095238,0.385,0.35714287,0.069,0.007936508,0.46,1.5,0.416,0.26984128,0.429,0.26984128,-0.005,0,2
1,0.376,0.42857143,0.656,0.6269841,0.976,0.5555556,0.875,0.8888889,0.998,0.43650794,1.012,0.5714286,0.376,0.42857143,0.617,1.8730159,0.376,0.42857143,0.4,0.17460318,0.617,1.8730159,0.218,0.34126985,0.4,0.44444445,0,0,2
1,0.55,0.3968254,0.789,1.2063493,1.316,1.0952381,0.968,1.3492063,0.968,0.95238096,0.957,0.9047619,0.55,0.3968254,0.551,2.7619047,0.548,0.3809524,0.354,0.9126984,0.552,2.7777777,0.469,0.78571427,0.584,0.43650794,-0.003,0,2
1,0.52,0.3809524,0.738,1.1507937,1.196,1.0714285,0.993,1.2460318,1.059,0.65873015,1.002,0.74603176,0.52,0.3809524,0.6,2.2222223,0.519,0.37301588,0.487,0.34920636,0.598,2.2301588,0.465,0.44444445,0.583,0.42857143,-0.003,0,2
1,0.617,0.34126985,0.768,1.3015873,1.199,1.4920635,1.02,1.5634921,0.944,1.0793651,0.981,0.9047619,0.608,0.37301588,0.682,2.2698412,0.502,0.8015873,0.491,0.48412699,0.682,2.4682539,0.548,0.4047619,0.698,0.41269842,0.002,0,2
1,0.512,0.33333334,0.634,1.0873016,1.023,1.0634921,0.859,1.2222222,0.955,0.71428573,1.025,0.75396824,0.512,0.33333334,0.57,2.0317461,0.498,0.46031746,0.292,0.1904762,0.567,2.063492,0.466,0.41269842,0.525,0.32539684,-0.004,0,2
1,0.494,0.41269842,0.814,0.984127,1.286,0.6507937,1.021,1.2777778,0.991,0.78571427,1.001,0.76984125,0.494,0.41269842,0.583,2.6825397,0.494,0.41269842,0.471,0.73015875,0.583,2.6825397,0.312,0.8174603,0.533,0.42857143,-0.003,0,2
1,0.462,0.3888889,0.746,0.9047619,1.139,0.7380952,1.007,1.0873016,1.022,0.6269841,0.984,0.73015875,0.462,0.3888889,0.59,2.2222223,0.462,0.3888889,0.401,0.74603176,0.59,2.2222223,0.373,0.76984125,0.539,0.42063493,-0.004,0,2
1,0.478,0.42063493,0.678,0.96825397,0.998,0.8174603,0.777,1.1428572,0.915,0.6984127,0.954,0.75396824,0.478,0.42063493,0.503,2.2063491,0.477,0.41269842,0.349,0.54761904,0.5,2.2380953,0.376,0.71428573,0.519,0.43650794,0.002,0,2
1,0.34,0.30952382,0.522,0.53174603,0.748,0.45238096,0.691,0.67460316,1.02,0.3968254,0.994,0.4047619,0.34,0.30952382,0.471,1.3650794,0.34,0.30952382,0.243,0.13492064,0.471,1.3650794,0.283,0.73015875,0.357,0.34920636,-0.005,0,2
1,0.393,0.4047619,0.634,0.6984127,0.957,0.5714286,0.857,0.9206349,1.008,0.515873,1.026,0.47619048,0.393,0.4047619,0.556,2.0238094,0.393,0.4047619,0.365,0.41269842,0.556,2.0238094,0.215,0.61904764,0.424,0.41269842,-0.004,0,2
1,0.6,0.25396827,0.657,1.3492063,1.017,1.531746,0.841,1.4047619,1.007,0.8888889,1.005,0.95238096,0.587,0.36507937,0.612,2.1190476,0.506,0.82539684,0.431,0.4920635,0.616,2.1984127,0.554,0.2936508,0.61,0.33333334,-0.004,0,2
1,0.449,0.33333334,0.646,0.8095238,0.93,0.6904762,0.774,0.93650794,0.958,0.6031746,0.989,0.6111111,0.449,0.33333334,0.496,1.9444444,0.448,0.32539684,0.275,0.42857143,0.496,1.9444444,0.36,0.74603176,0.48,0.47619048,0.003,0,2
1,0.468,0.30952382,0.63,0.9285714,0.98,0.8492063,0.811,1.0396825,1.005,0.6904762,1.051,0.6666667,0.466,0.33333334,0.553,1.8253968,0.451,0.3809524,0.266,0.1984127,0.552,1.8571428,0.399,0.6111111,0.489,0.3015873,-0.001,0,2
1,0.558,0.46825397,0.779,1.2063493,1.222,1.1507937,0.92,1.3492063,0.987,0.9126984,1.003,0.8095238,0.557,0.46825397,0.57,2.4682539,0.538,0.5793651,0.426,0.84126985,0.574,2.4920635,0.456,0.96031743,0.614,0.52380955,-0.004,0,2
1,0.381,0.23015873,0.431,0.6825397,0.642,0.6666667,0.58,0.7063492,1.022,0.47619048,0.968,0.45238096,0.381,0.23015873,0.383,1.2698413,0.38,0.22222222,0,0,0.384,1.2777778,0.373,0.26984128,0.381,0.23015873,-0.007,0,2
1,0.636,0.4047619,0.865,1.468254,1.465,1.5873016,1.17,1.6507937,0.914,1.1111112,0.913,1.1428572,0.635,0.4047619,0.689,2.6904762,0.622,0.36507937,0.504,0.86507934,0.679,2.7619047,0.535,0.53968257,0.72,0.42063493,0.001,0,2
1,0.364,0.1904762,0.391,0.52380955,0.578,0.6269841,0.553,0.67460316,1.001,0.42857143,1.03,0.46031746,0.364,0.1904762,0.351,1.0158731,0.341,0.15079366,0.114,0,0.369,1.1349206,0.356,0.17460318,0.365,0.1984127,-0.008,0,2
1,0.517,0.06349207,0.709,1.0952381,1.124,1.1190476,0.878,1.2460318,0.882,0.6666667,0.885,0.7222222,0.517,0.06349207,0.425,2.079365,0.517,0.06349207,0.37,0.5952381,0.425,2.079365,0.428,0.11111111,0.546,0.1984127,-0.001,0,2
1,0.622,0.45238096,0.665,1.0793651,1.064,1.4920635,0.897,1.7539682,0.959,1.1428572,0.992,1.1111112,0.611,0.48412699,0.636,2.0396826,0.459,0.53174603,0.296,0.14285715,0.653,2.4285715,0.58,0.50793654,0.633,0.45238096,-0.003,0,2
1,0.524,0.4047619,0.733,1.0952381,1.127,1.0952381,0.971,1.2222222,0.962,0.8095238,0.958,0.8015873,0.524,0.4047619,0.623,2.2460318,0.524,0.4047619,0.423,0.53968257,0.622,2.2539682,0.431,0.8730159,0.563,0.53174603,-0.004,0,2
1,0.554,0.42063493,0.715,1.1349206,1.115,1.1031746,0.861,1.3888888,1.029,0.8174603,0.965,0.84126985,0.553,0.42857143,0.531,2.3809524,0.534,0.5714286,0.375,0.64285713,0.526,2.4682539,0.47,0.7380952,0.59,0.3968254,-0.003,0,2
1,0.263,0.26190478,0.422,0.30952382,0.59,0.18253969,0.529,0.50793654,0.991,0.26984128,0.964,0.33333334,0.263,0.26190478,0.388,1.1587301,0.263,0.26190478,0.122,0.023809524,0.388,1.1587301,0.219,0.3968254,0.271,0.26190478,-0.007,0,2
1,0.389,0.2936508,0.635,0.67460316,0.928,0.56349206,0.822,0.7936508,1.076,0.42857143,0.996,0.48412699,0.389,0.2936508,0.564,1.5952381,0.389,0.2936508,0.315,0.24603175,0.564,1.5952381,0.275,0.44444445,0.444,0.33333334,-0.004,0,2
1,0.441,0.32539684,0.641,0.8333333,0.986,0.7619048,0.871,1.0158731,1.021,0.61904764,0.943,0.61904764,0.441,0.32539684,0.564,2.0317461,0.441,0.32539684,0.295,0.44444445,0.564,2.0317461,0.38,0.82539684,0.456,0.36507937,-0.004,0,2
1,0.431,0.46031746,0.74,0.7380952,1.115,0.5873016,0.881,1.0634921,1.002,0.61904764,1.024,0.65873015,0.431,0.46031746,0.52,2.6031747,0.431,0.46031746,0.357,0.5952381,0.52,2.6031747,0.317,1.0396825,0.474,0.5,-0.003,0,2
1,0.492,0.4047619,0.767,1.0873016,1.202,0.96825397,1.043,1.1349206,1.004,0.8015873,1.013,0.76984125,0.492,0.4047619,0.667,2.1349206,0.492,0.4047619,0.409,0.4920635,0.667,2.1349206,0.366,1.0873016,0.535,0.52380955,-0.004,0,2
1,0.495,0.26190478,0.61,0.984127,0.932,0.96825397,0.792,1.0952381,0.974,0.73015875,0.951,0.7063492,0.495,0.26190478,0.508,1.8730159,0.489,0.26190478,0.344,0.31746033,0.505,1.9126984,0.431,0.48412699,0.507,0.36507937,-0.001,0,2
1,0.485,0.5,0.87,0.95238096,1.396,0.6666667,1.066,1.2380953,1.011,0.71428573,0.991,0.8174603,0.485,0.5,0.644,2.6587303,0.485,0.5,0.484,0.35714287,0.644,2.6587303,0.283,1.0158731,0.553,0.5,-0.001,0,2
1,0.377,0.21428572,0.435,0.7063492,0.63,0.7063492,0.599,0.6904762,1.007,0.42857143,1.019,0.42063493,0.377,0.21428572,0.378,1.2222222,0.377,0.21428572,0.143,0.103174604,0.378,1.2222222,0.372,0.26984128,0.389,0.25396827,-0.007,0,2
1,0.491,0.34920636,0.71,1.031746,1.073,0.8968254,0.928,1.1269841,0.986,0.75396824,1.011,0.64285713,0.491,0.34920636,0.575,2.1984127,0.491,0.34920636,0.374,0.5714286,0.575,2.1984127,0.371,0.9285714,0.549,0.35714287,-0.002,0,2
1,0.512,0.11111111,0.643,1.1111112,0.96,1.1746032,0.875,1.0396825,1.013,0.7222222,0.927,0.75396824,0.513,0.11111111,0.572,1.6904762,0.512,0.11111111,0.452,0.21428572,0.567,1.7142857,0.435,0.13492064,0.537,0.1984127,0.002,0,2
1,0.409,0.4047619,0.644,0.67460316,0.974,0.61904764,0.852,0.8968254,0.986,0.6269841,1.035,0.4920635,0.409,0.4047619,0.531,2.015873,0.409,0.4047619,0.367,0.34126985,0.531,2.015873,0.319,0.78571427,0.442,0.37301588,-0.003,0,2
1,0.462,0.43650794,0.7,0.9444444,1.089,0.8015873,0.943,1.0873016,1.042,0.5952381,0.967,0.6666667,0.462,0.43650794,0.642,1.9444444,0.462,0.43650794,0.425,0.3968254,0.642,1.9444444,0.397,0.9126984,0.515,0.37301588,-0.004,0,2
1,0.457,0.2777778,0.704,0.86507934,1.077,0.88095236,0.927,1.1031746,1.019,0.63492066,0.998,0.5873016,0.457,0.2777778,0.575,1.9523809,0.456,0.26190478,0.389,0.37301588,0.574,1.9920635,0.362,0.46825397,0.522,0.21428572,-0.002,0,2
1,0.42,0.21428572,0.442,0.73015875,0.663,0.8174603,0.597,0.88095236,0.983,0.6269841,1.026,0.53968257,0.42,0.22222222,0.488,1.2857143,0.4,0.36507937,0.159,0.015873017,0.478,1.3412699,0.411,0.23015873,0.424,0.22222222,-0.007,0,2
1,0.363,0.30952382,0.537,0.5952381,0.769,0.5873016,0.707,0.7619048,0.957,0.42857143,1.023,0.3968254,0.363,0.30952382,0.511,1.4841269,0.363,0.30952382,0.241,0.13492064,0.511,1.4841269,0.313,0.5793651,0.388,0.33333334,-0.006,0,2
1,0.492,0.25396827,0.671,1.0238096,1.077,1.0158731,0.93,1.1190476,0.86,0.7063492,0.86,0.7777778,0.492,0.25396827,0.517,2.0238094,0.492,0.25396827,0.316,0.41269842,0.517,2.0238094,0.431,0.53174603,0.511,0.2857143,-0.003,0,2
1,0.433,0.3888889,0.767,0.7936508,1.152,0.5873016,0.953,1.1190476,0.963,0.5952381,0.985,0.6825397,0.433,0.3888889,0.602,2.3333333,0.433,0.3888889,0.406,0.515873,0.602,2.3333333,0.343,0.8095238,0.485,0.44444445,-0.003,0,2
1,0.554,0.3888889,0.83,1.2698413,1.298,1.1111112,1.122,1.3333334,0.948,0.88095236,0.982,0.88095236,0.554,0.3888889,0.654,2.4047618,0.554,0.3888889,0.449,0.9126984,0.654,2.4047618,0.415,0.8730159,0.599,0.5952381,-0.001,0,2
1,0.532,0.3888889,0.663,1.1190476,1.058,1.1984127,0.906,1.3015873,1.074,0.73015875,1.006,0.75396824,0.532,0.3888889,0.651,2.0714285,0.526,0.36507937,0.353,0.2777778,0.641,2.142857,0.491,0.44444445,0.557,0.44444445,0.002,0,2
1,0.521,0.31746033,0.685,1.1428572,1.068,1.031746,0.828,1.1904762,1.042,0.78571427,0.97,0.8095238,0.521,0.31746033,0.506,2.3174603,0.52,0.3015873,0.384,0.6507937,0.507,2.3333333,0.424,0.6904762,0.573,0.34126985,-0.004,0,2
1,0.406,0.32539684,0.594,0.7619048,0.929,0.7222222,0.847,0.8968254,1.027,0.54761904,0.953,0.5793651,0.405,0.31746033,0.56,1.6825397,0.404,0.30952382,0.291,0.22222222,0.56,1.6825397,0.333,0.6507937,0.434,0.36507937,-0.003,0,2
1,0.455,0.42063493,0.701,0.86507934,1.091,0.7380952,0.914,1.1111112,1.014,0.6825397,0.991,0.63492066,0.455,0.42063493,0.574,2.0873015,0.455,0.4047619,0.364,0.63492066,0.573,2.1031747,0.337,0.8095238,0.496,0.41269842,-0.004,0,2
