class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,tag
0,0.351,0.41269842,0.505,0.5555556,0.714,0.41269842,0.635,0.74603176,1.022,0.43650794,0.995,0.4920635,0.351,0.41269842,0.468,1.5158731,0.351,0.41269842,0.211,0.22222222,0.468,1.5158731,0.288,0.76984125,0.37,0.41269842,0,0,3
0,0.539,0.41269842,0.563,1.1269841,0.873,1.2222222,0.78,1.3253968,1.026,0.78571427,1.072,0.71428573,0.538,0.41269842,0.568,1.7063493,0.513,0.3888889,0.238,0.0952381,0.571,1.7936507,0.535,0.43650794,0.548,0.41269842,0,0,3
0,0.377,0.36507937,0.526,0.6507937,0.775,0.37301588,0.728,0.8492063,1.08,0.43650794,1.008,0.45238096,0.377,0.36507937,0.467,1.5476191,0.377,0.36507937,0.191,0.015873017,0.467,1.5476191,0.339,0.8492063,0.38,0.35714287,0,0,3
0,0.415,0.071428575,0.435,0.78571427,0.63,0.84126985,0.594,0.8333333,0.915,0.44444445,0.906,0.46825397,0.415,0.071428575,0.35,1.0238096,0.415,0.071428575,0.133,0.0952381,0.35,1.0238096,0.389,0.055555556,0.417,0.13492064,0.006,0,3
0,0.448,0.3968254,0.595,0.9126984,0.901,0.7619048,0.838,1.0079365,1.005,0.61904764,1.041,0.63492066,0.448,0.3968254,0.6,1.9444444,0.448,0.3968254,0.335,0.24603175,0.6,1.9444444,0.399,0.8730159,0.478,0.42063493,0,0,3
0,0.366,0.46825397,0.549,0.52380955,0.72,0.33333334,0.652,0.8730159,1.064,0.52380955,1.026,0.43650794,0.366,0.46825397,0.469,1.5476191,0.366,0.46825397,0.291,0.08730159,0.469,1.5476191,0.29,0.8333333,0.385,0.45238096,0.004,0,3
0,0.532,0.25396827,0.512,1.0952381,0.782,1.2619047,0.702,1.1984127,1.012,0.76984125,1.011,0.7222222,0.529,0.26190478,0.583,1.5793651,0.468,0.42063493,0.35,0.08730159,0.575,1.6746032,0.519,0.2857143,0.536,0.2857143,0,0,3
0,0.543,0.3968254,0.533,1.1031746,0.808,1.3015873,0.748,1.2936507,0.991,0.96825397,0.997,0.8968254,0.539,0.42857143,0.537,1.5793651,0.491,0.61904764,0.242,0.15873016,0.541,1.8015873,0.54,0.41269842,0.571,0.41269842,0,0,3
0,0.372,0.36507937,0.495,0.6269841,0.674,0.515873,0.607,0.7222222,0.962,0.515873,0.975,0.53174603,0.372,0.36507937,0.438,1.2936507,0.37,0.34920636,0.231,0.15873016,0.437,1.3015873,0.286,0.8174603,0.397,0.42063493,0.006,0,3
0,0.465,0.11904762,0.545,0.9285714,0.851,0.9285714,0.763,0.984127,0.947,0.5873016,0.922,0.5555556,0.465,0.11904762,0.403,1.6031746,0.465,0.11904762,0.168,0.071428575,0.403,1.6031746,0.428,0.34126985,0.46,0.14285715,0,0,3
0,0.438,0.4047619,0.536,0.8968254,0.815,0.8492063,0.767,0.8968254,1.014,0.6825397,0.953,0.74603176,0.438,0.4047619,0.492,1.7301587,0.437,0.3968254,0.247,0.16666667,0.492,1.7380953,0.421,0.76984125,0.46,0.37301588,0,0,3
0,0.528,0.30952382,0.548,1.0952381,0.864,1.1746032,0.8,1.1666666,0.988,0.8333333,0.981,0.78571427,0.52,0.34920636,0.49,1.8095238,0.442,0.6269841,0.189,0.14285715,0.515,1.9126984,0.51,0.48412699,0.531,0.2936508,0,0,3
0,0.347,0.26984128,0.449,0.56349206,0.656,0.47619048,0.613,0.6507937,1.037,0.43650794,0.955,0.47619048,0.347,0.26984128,0.442,1.2380953,0.347,0.26190478,0.137,0.031746034,0.44,1.2460318,0.315,0.52380955,0.351,0.26190478,0,0,3
0,0.358,0.37301588,0.493,0.56349206,0.66,0.42063493,0.618,0.73015875,0.992,0.48412699,0.984,0.45238096,0.358,0.37301588,0.435,1.2698413,0.358,0.37301588,0.24,0.20634921,0.435,1.2698413,0.302,0.8095238,0.393,0.43650794,0.004,0,3
0,0.496,0.5714286,0.638,1.0634921,1.006,1.0238096,0.873,1.2063493,1.016,0.78571427,0.975,0.82539684,0.496,0.5714286,0.609,1.9206349,0.496,0.56349206,0.332,0.15873016,0.609,1.9206349,0.479,0.78571427,0.519,0.515873,0,0,3
0,0.416,0.37301588,0.524,0.7936508,0.733,0.65873015,0.664,0.85714287,1.042,0.5555556,0.982,0.5555556,0.416,0.37301588,0.487,1.4365079,0.416,0.37301588,0.254,0.31746033,0.487,1.4365079,0.358,0.95238096,0.466,0.35714287,0,0,3
0,0.407,0.3809524,0.55,0.7777778,0.806,0.6507937,0.711,0.8888889,0.959,0.5555556,1.046,0.64285713,0.407,0.3809524,0.523,1.6507937,0.406,0.37301588,0.29,0.30952382,0.521,1.6587301,0.345,0.8968254,0.434,0.3888889,0,0,3
0,0.425,0.44444445,0.523,0.8015873,0.743,0.76984125,0.673,0.9285714,1.091,0.5555556,0.99,0.6507937,0.425,0.44444445,0.506,1.4365079,0.425,0.43650794,0.265,0.2777778,0.504,1.4365079,0.406,0.8174603,0.471,0.37301588,0,0,3
0,0.431,0.3809524,0.558,0.85714287,0.83,0.6904762,0.716,0.99206346,0.96,0.6111111,0.983,0.6825397,0.431,0.3809524,0.498,1.7857143,0.43,0.37301588,0.308,0.25396827,0.496,1.7936507,0.34,0.97619045,0.455,0.30952382,0,0,3
0,0.436,0.3809524,0.541,0.8730159,0.802,0.7936508,0.733,0.9285714,0.99,0.6984127,0.962,0.7063492,0.436,0.3809524,0.512,1.6111112,0.436,0.3809524,0.226,0.15873016,0.512,1.6111112,0.416,0.65873015,0.453,0.37301588,0,0,3
0,0.44,0.4920635,0.565,0.85714287,0.849,0.76984125,0.746,1.0238096,1.031,0.67460316,1.024,0.63492066,0.44,0.4920635,0.482,1.6984127,0.44,0.48412699,0.256,0.071428575,0.482,1.7063493,0.418,0.8492063,0.453,0.46825397,0,0,3
0,0.336,0.23809524,0.424,0.54761904,0.623,0.52380955,0.571,0.5873016,1.021,0.35714287,1.027,0.36507937,0.336,0.23809524,0.402,1.2063493,0.336,0.23809524,0.036,0,0.402,1.2063493,0.342,0.37301588,0.336,0.23809524,0,0,3
0,0.324,0.24603175,0.439,0.5,0.633,0.4920635,0.589,0.6031746,1.008,0.34920636,0.971,0.42063493,0.324,0.24603175,0.414,1.2857143,0.324,0.24603175,0.147,0.031746034,0.414,1.2857143,0.296,0.4920635,0.335,0.26190478,0,0,3
0,0.393,0.41269842,0.571,0.67460316,0.835,0.46031746,0.747,0.9126984,1.029,0.4920635,1.012,0.5,0.393,0.41269842,0.485,1.8095238,0.393,0.41269842,0.254,0.16666667,0.485,1.8095238,0.296,0.8730159,0.41,0.4047619,0,0,3
0,0.46,0.6031746,0.661,0.9444444,0.996,0.5873016,0.868,1.0873016,1.044,0.64285713,1.066,0.71428573,0.46,0.6031746,0.575,2.1349206,0.46,0.6031746,0.374,0.37301588,0.575,2.1349206,0.32,1.2698413,0.47,0.6269841,0,0,3
0,0.376,0.34126985,0.499,0.6507937,0.7,0.5793651,0.636,0.7619048,1.072,0.46031746,1.034,0.50793654,0.376,0.34126985,0.443,1.3650794,0.375,0.33333334,0.234,0.17460318,0.441,1.3730159,0.261,0.7380952,0.393,0.34920636,0.003,0,3
0,0.505,0.46031746,0.545,1.0714285,0.793,1.1111112,0.739,1.0476191,1.05,0.7380952,1.031,0.7936508,0.504,0.46031746,0.501,1.5158731,0.479,0.6031746,0.267,0.24603175,0.503,1.6190476,0.49,0.6825397,0.526,0.46825397,0,0,3
0,0.68,0.3015873,0.463,1.0079365,0.711,1.6269841,0.656,1.6428572,1.01,1.1428572,1.024,1.1190476,0.558,0.8095238,0.448,1.3809524,0.221,0.54761904,0.175,0.007936508,0.623,1.6984127,0.678,0.33333334,0.681,0.3015873,0,0,3
0,0.412,0.33333334,0.498,0.78571427,0.729,0.76984125,0.671,0.85714287,1.005,0.5,0.998,0.53174603,0.412,0.33333334,0.508,1.5,0.412,0.30952382,0.23,0.07936508,0.508,1.5079365,0.4,0.65873015,0.425,0.34920636,0.006,0,3
0,0.331,0.26190478,0.467,0.50793654,0.65,0.3809524,0.603,0.6507937,0.941,0.43650794,0.985,0.36507937,0.331,0.26984128,0.434,1.3095238,0.328,0.26190478,0.27,0.07936508,0.434,1.3095238,0.235,0.36507937,0.341,0.2777778,0.003,0,3
0,0.427,0.30952382,0.48,0.85714287,0.7,0.8730159,0.635,0.8888889,1.03,0.54761904,1.057,0.5793651,0.427,0.30952382,0.489,1.3015873,0.426,0.3015873,0.287,0.1904762,0.489,1.3095238,0.409,0.5873016,0.443,0.36507937,0,0,3
0,0.369,0.34126985,0.506,0.61904764,0.723,0.47619048,0.667,0.7380952,1.038,0.4920635,0.994,0.45238096,0.369,0.34126985,0.477,1.4047619,0.369,0.34126985,0.259,0.17460318,0.477,1.4047619,0.282,0.67460316,0.401,0.34126985,0,0,3
0,0.312,0.32539684,0.489,0.46031746,0.698,0.31746033,0.616,0.67460316,1.01,0.32539684,1.026,0.37301588,0.312,0.32539684,0.456,1.4523809,0.312,0.32539684,0.228,0.07936508,0.456,1.4523809,0.208,0.4920635,0.326,0.2936508,0,0,3
0,0.355,0.45238096,0.532,0.5555556,0.72,0.41269842,0.652,0.76984125,1.05,0.5555556,1.034,0.5,0.355,0.45238096,0.463,1.5,0.355,0.45238096,0.299,0.103174604,0.463,1.5,0.268,0.82539684,0.368,0.43650794,0.005,0,3
0,0.302,0.24603175,0.39,0.46031746,0.565,0.4047619,0.518,0.5793651,0.99,0.33333334,1.036,0.2936508,0.302,0.24603175,0.38,0.8888889,0.301,0.23809524,0.123,0,0.378,0.8968254,0.301,0.2777778,0.304,0.24603175,0,0,3
0,0.467,0.53174603,0.656,0.97619045,1.012,0.95238096,0.907,1.1507937,1.003,0.7380952,1.079,0.7063492,0.467,0.53174603,0.604,1.9523809,0.467,0.53174603,0.292,0.22222222,0.604,1.9523809,0.438,1.0238096,0.492,0.50793654,0,0,3
0,0.443,0.45238096,0.546,0.88095236,0.785,0.85714287,0.705,0.9126984,1.103,0.6666667,1.029,0.64285713,0.443,0.45238096,0.539,1.5396825,0.442,0.44444445,0.271,0.25396827,0.54,1.5476191,0.377,1.0238096,0.458,0.47619048,0,0,3
0,0.453,0.53968257,0.632,0.84126985,0.946,0.6507937,0.84,1.1587301,1.057,0.6666667,1.032,0.63492066,0.453,0.53968257,0.579,2.1111112,0.453,0.53968257,0.337,0.17460318,0.579,2.1111112,0.435,1.1269841,0.462,0.52380955,0,0,3
0,0.502,0.41269842,0.573,1.0476191,0.8,1.0793651,0.729,1.0793651,0.98,0.8174603,1.021,0.7222222,0.502,0.41269842,0.556,1.6349206,0.498,0.37301588,0.282,0.4047619,0.544,1.7142857,0.474,0.76984125,0.538,0.42857143,0,0,3
0,0.374,0.26190478,0.492,0.6904762,0.711,0.64285713,0.664,0.6984127,0.957,0.47619048,0.954,0.47619048,0.374,0.26190478,0.412,1.3888888,0.374,0.26190478,0.251,0.18253969,0.412,1.3888888,0.346,0.71428573,0.388,0.26190478,0,0,3
0,0.275,0.1984127,0.382,0.3888889,0.553,0.18253969,0.518,0.46031746,1.055,0.2936508,1.085,0.24603175,0.275,0.1984127,0.368,0.9444444,0.275,0.1984127,0.1,0,0.368,0.9444444,0.257,0.42063493,0.277,0.1984127,0,0,3
0,0.476,0.41269842,0.556,1.0079365,0.833,0.984127,0.773,1.0158731,1.016,0.7777778,0.963,0.7222222,0.476,0.41269842,0.507,1.7619047,0.473,0.36507937,0.279,0.3015873,0.509,1.8174603,0.455,0.6269841,0.498,0.36507937,0,0,3
0,0.517,0.30952382,0.488,0.9126984,0.718,1.0873016,0.659,1.1984127,1.046,0.74603176,0.997,0.6666667,0.495,0.3968254,0.43,1.3650794,0.349,0.5793651,0.205,0.11904762,0.484,1.6428572,0.503,0.41269842,0.536,0.2936508,0.004,0,3
0,0.545,0.37301588,0.55,1.0634921,0.843,1.3095238,0.75,1.3333334,0.978,0.86507934,1.01,0.8333333,0.542,0.4047619,0.5,1.7539682,0.489,0.5952381,0.228,0.103174604,0.511,1.9761904,0.532,0.48412699,0.555,0.34920636,0,0,3
0,0.399,0.515873,0.561,0.7063492,0.77,0.5793651,0.683,0.95238096,0.994,0.5952381,0.954,0.61904764,0.399,0.515873,0.542,1.6428572,0.399,0.515873,0.315,0.4047619,0.542,1.6428572,0.346,0.93650794,0.434,0.48412699,0,0,3
0,0.386,0.42063493,0.569,0.6904762,0.842,0.42063493,0.747,0.8730159,0.96,0.515873,0.997,0.48412699,0.386,0.42063493,0.498,1.7936507,0.386,0.42063493,0.217,0.13492064,0.498,1.7936507,0.33,0.96825397,0.413,0.3809524,0,0,3
0,0.287,0.31746033,0.456,0.3888889,0.65,0.26190478,0.619,0.5714286,0.974,0.34126985,0.969,0.34126985,0.287,0.31746033,0.432,1.3095238,0.287,0.31746033,0.164,0.03968254,0.432,1.3095238,0.203,0.30952382,0.289,0.3015873,0,0,3
0,0.505,0.36507937,0.57,1.0079365,0.889,1.1111112,0.821,1.1984127,1.017,0.8492063,1.01,0.8174603,0.505,0.37301588,0.634,1.7857143,0.481,0.515873,0.284,0.023809524,0.626,1.8492063,0.487,0.50793654,0.508,0.37301588,0,0,3
0,0.52,0.45238096,0.54,1.1269841,0.796,1.2222222,0.721,1.1031746,1.009,0.8730159,0.981,0.8015873,0.519,0.46031746,0.482,1.5396825,0.492,0.6031746,0.244,0.23809524,0.487,1.6111112,0.499,0.6031746,0.545,0.42857143,0,0,3
0,0.385,0.031746034,0.353,0.5,0.538,0.7380952,0.484,0.73015875,0.851,0.43650794,0.877,0.3968254,0.379,0.031746034,0.248,0.8730159,0.35,0.055555556,0.106,0,0.292,0.8968254,0.384,0.031746034,0.386,0.055555556,0,0,3
0,0.453,0.36507937,0.506,0.8492063,0.732,0.8888889,0.654,0.984127,1.035,0.6666667,1.028,0.56349206,0.453,0.36507937,0.506,1.3968254,0.446,0.33333334,0.23,0.11904762,0.496,1.4761904,0.439,0.44444445,0.463,0.36507937,0,0,3
0,0.506,0.42857143,0.568,1.0793651,0.843,1.1666666,0.766,1.0634921,1.007,0.86507934,1.017,0.75396824,0.506,0.43650794,0.538,1.7380953,0.489,0.5793651,0.228,0.31746033,0.543,1.8095238,0.499,0.8015873,0.534,0.4047619,0,0,3
0,0.354,0.35714287,0.505,0.5555556,0.71,0.41269842,0.665,0.76984125,0.981,0.46031746,1.062,0.46825397,0.354,0.35714287,0.464,1.5,0.354,0.35714287,0.263,0.11111111,0.464,1.5,0.275,0.6111111,0.366,0.35714287,0,0,3
0,0.444,0.2936508,0.423,0.5873016,0.624,0.8888889,0.555,1.031746,1.031,0.6269841,0.929,0.7063492,0.423,0.34126985,0.369,1.1111112,0.274,0.18253969,0,0,0.412,1.3571428,0.442,0.30952382,0.444,0.2936508,0,0,3
0,0.481,0.34126985,0.529,1,0.797,1.0476191,0.744,1.0396825,1.035,0.6904762,1.015,0.6825397,0.476,0.35714287,0.488,1.5634921,0.469,0.31746033,0.275,0.071428575,0.49,1.6507937,0.454,0.5714286,0.483,0.36507937,0,0,3
0,0.491,0.34920636,0.483,0.9126984,0.706,1.0952381,0.647,1.1190476,1.013,0.65873015,0.976,0.74603176,0.487,0.37301588,0.464,1.2857143,0.422,0.48412699,0.217,0.11904762,0.48,1.4206349,0.478,0.33333334,0.513,0.3888889,0,0,3
0,0.385,0.23809524,0.456,0.7222222,0.671,0.7222222,0.62,0.7380952,1.014,0.54761904,1.035,0.5,0.385,0.23809524,0.424,1.3253968,0.385,0.23809524,0.161,0.06349207,0.424,1.3253968,0.382,0.3015873,0.399,0.24603175,0.009,0,3
0,0.408,0.3968254,0.553,0.7380952,0.789,0.65873015,0.705,0.9206349,0.967,0.6111111,1.048,0.6269841,0.408,0.3968254,0.515,1.6587301,0.408,0.3968254,0.288,0.21428572,0.515,1.6587301,0.372,1.0238096,0.427,0.3809524,0,0,3
0,0.604,0.5555556,0.638,1.3412699,0.974,1.3968254,0.873,1.5238096,1.112,0.82539684,1.033,1.0396825,0.6,0.5714286,0.603,1.9206349,0.543,0.8174603,0.302,0.4047619,0.601,2.1269841,0.585,0.6507937,0.653,0.50793654,0,0,3
0,0.439,0.54761904,0.643,0.8492063,0.975,0.5793651,0.889,1.1269841,1.006,0.7063492,0.991,0.61904764,0.439,0.54761904,0.579,2.0873015,0.439,0.54761904,0.235,0.055555556,0.579,2.0873015,0.358,1.1190476,0.447,0.52380955,0,0,3
0,0.387,0.32539684,0.543,0.6825397,0.813,0.50793654,0.766,0.9047619,0.957,0.50793654,1.106,0.50793654,0.387,0.32539684,0.54,1.6746032,0.387,0.32539684,0.225,0.11111111,0.54,1.6746032,0.301,0.71428573,0.395,0.3015873,0,0,3
0,0.377,0.34126985,0.495,0.61904764,0.718,0.5555556,0.665,0.7380952,0.979,0.4920635,1.019,0.50793654,0.377,0.34126985,0.457,1.4047619,0.377,0.34126985,0.247,0.023809524,0.457,1.4047619,0.374,0.85714287,0.383,0.33333334,0,0,3
0,0.346,0.2857143,0.436,0.56349206,0.632,0.5555556,0.571,0.6666667,1.03,0.47619048,0.973,0.515873,0.346,0.2857143,0.389,1.1746032,0.345,0.26190478,0.07,0,0.389,1.1984127,0.338,0.37301588,0.347,0.2777778,0,0,3
0,0.426,0.2936508,0.476,0.8174603,0.714,0.8015873,0.668,0.8492063,1.01,0.5793651,1.035,0.4920635,0.426,0.2936508,0.434,1.4047619,0.424,0.2777778,0.151,0.071428575,0.433,1.4523809,0.422,0.33333334,0.427,0.2936508,0,0,3
0,0.289,0.21428572,0.407,0.3888889,0.578,0.3015873,0.53,0.48412699,1.019,0.35714287,1.005,0.4047619,0.289,0.21428572,0.378,1.0952381,0.289,0.21428572,0,0,0.378,1.0952381,0.263,0.5555556,0.289,0.21428572,0,0,3
0,0.434,0.4920635,0.582,0.7936508,0.797,0.63492066,0.715,1.0079365,1.076,0.61904764,0.966,0.7222222,0.434,0.4920635,0.474,1.7222222,0.434,0.47619048,0.254,0.41269842,0.472,1.7380953,0.316,1.1031746,0.461,0.45238096,0,0,3
0,0.389,0.42857143,0.572,0.71428573,0.796,0.5555556,0.704,0.86507934,1.026,0.515873,1.071,0.45238096,0.389,0.42857143,0.496,1.7777778,0.389,0.42857143,0.258,0.43650794,0.496,1.7777778,0.275,0.7777778,0.46,0.3968254,0,0,3
0,0.382,0.34920636,0.518,0.6904762,0.755,0.5714286,0.68,0.8333333,1.055,0.43650794,1.04,0.53174603,0.382,0.34920636,0.461,1.6190476,0.382,0.34920636,0.228,0.16666667,0.461,1.6190476,0.364,0.8492063,0.394,0.33333334,0,0,3
0,0.446,0.3888889,0.591,0.8968254,0.905,0.7619048,0.812,1,1.082,0.5793651,1.047,0.5873016,0.446,0.3888889,0.504,1.9603175,0.446,0.3888889,0.24,0.17460318,0.504,1.9603175,0.393,0.9047619,0.462,0.3809524,0,0,3
0,0.432,0.24603175,0.462,0.82539684,0.684,0.8174603,0.624,0.8333333,0.924,0.63492066,0.928,0.6111111,0.431,0.24603175,0.36,1.3174603,0.422,0.22222222,0.182,0.16666667,0.367,1.3730159,0.413,0.46825397,0.441,0.23809524,0,0,3
0,0.389,0.22222222,0.476,0.71428573,0.702,0.6111111,0.635,0.7222222,0.949,0.44444445,0.985,0.45238096,0.388,0.22222222,0.375,1.4126984,0.385,0.21428572,0.267,0.07936508,0.376,1.4126984,0.369,0.6904762,0.399,0.20634921,0,0,3
0,0.395,0.3888889,0.535,0.73015875,0.781,0.65873015,0.713,0.7936508,1.059,0.50793654,0.992,0.56349206,0.395,0.3888889,0.482,1.6269841,0.395,0.3888889,0.222,0.15079366,0.482,1.6269841,0.362,0.8333333,0.412,0.3968254,0,0,3
0,0.363,0.33333334,0.476,0.5873016,0.665,0.515873,0.616,0.6984127,1.028,0.5,1.024,0.43650794,0.363,0.33333334,0.466,1.3015873,0.363,0.33333334,0.201,0.15079366,0.466,1.3015873,0.322,0.8015873,0.384,0.30952382,0,0,3
0,0.447,0.37301588,0.473,0.82539684,0.696,0.8888889,0.636,0.99206346,0.997,0.5793651,0.933,0.6031746,0.441,0.4047619,0.477,1.2619047,0.371,0.6507937,0.204,0.071428575,0.468,1.4603175,0.438,0.3809524,0.451,0.36507937,0,0,3
0,0.365,0.35714287,0.537,0.6269841,0.762,0.3968254,0.666,0.7380952,0.999,0.52380955,0.948,0.50793654,0.365,0.35714287,0.437,1.6825397,0.365,0.35714287,0.249,0.17460318,0.437,1.6825397,0.247,0.8492063,0.387,0.36507937,0,0,3
0,0.318,0.22222222,0.393,0.50793654,0.572,0.46825397,0.554,0.53174603,1.003,0.34920636,1.065,0.4047619,0.318,0.22222222,0.362,1.0158731,0.318,0.22222222,0,0,0.362,1.0158731,0.321,0.25396827,0.318,0.22222222,0,0,3
0,0.547,0.46031746,0.621,1.2222222,0.92,1.2936507,0.805,1.2063493,1.02,0.8015873,1.06,0.8333333,0.547,0.46031746,0.606,1.9603175,0.544,0.46031746,0.422,0.515873,0.607,1.9841269,0.508,1.1428572,0.572,0.44444445,0,0,3
0,0.448,0.3809524,0.486,0.93650794,0.702,0.95238096,0.639,0.9206349,0.992,0.73015875,1.036,0.6269841,0.448,0.3809524,0.448,1.3174603,0.439,0.30952382,0.217,0.13492064,0.447,1.4126984,0.417,0.6825397,0.458,0.37301588,0,0,3
0,0.346,0.33333334,0.475,0.5555556,0.665,0.3888889,0.627,0.6825397,1.007,0.3968254,1.042,0.3968254,0.346,0.33333334,0.447,1.3174603,0.346,0.33333334,0.202,0.1904762,0.447,1.3174603,0.313,0.7619048,0.383,0.3015873,0,0,3
0,0.567,0.30952382,0.543,1.0634921,0.799,1.3492063,0.728,1.4126984,1.004,0.93650794,1.06,0.7619048,0.543,0.46031746,0.634,1.6111112,0.395,0.93650794,0.4,0.14285715,0.624,1.8412699,0.555,0.33333334,0.569,0.2936508,0,0,3
0,0.383,0.34920636,0.545,0.6825397,0.775,0.48412699,0.691,0.7777778,1.054,0.56349206,1.013,0.45238096,0.383,0.34920636,0.466,1.6904762,0.383,0.34920636,0.291,0.2857143,0.466,1.6904762,0.3,0.78571427,0.423,0.34126985,0,0,3
0,0.396,0.35714287,0.599,0.71428573,0.916,0.45238096,0.853,1.0079365,1.015,0.53968257,1.064,0.47619048,0.396,0.35714287,0.548,2.015873,0.396,0.35714287,0.236,0.103174604,0.548,2.015873,0.238,0.33333334,0.408,0.35714287,0,0,3
0,0.499,0.42063493,0.579,1.0634921,0.851,1.0873016,0.77,1.0952381,1.058,0.74603176,1.053,0.7222222,0.499,0.42063493,0.473,1.8174603,0.497,0.42063493,0.292,0.45238096,0.474,1.8412699,0.476,0.64285713,0.524,0.44444445,0,0,3
0,0.429,0.33333334,0.487,0.78571427,0.708,0.7936508,0.665,0.9047619,1.048,0.5714286,1.014,0.5714286,0.43,0.33333334,0.45,1.4126984,0.421,0.32539684,0.208,0.15079366,0.453,1.4365079,0.415,0.5,0.434,0.34920636,0.01,0,3
0,0.562,0.47619048,0.619,1.3095238,0.926,1.3333334,0.827,1.2777778,1.021,0.9285714,1.012,0.84126985,0.562,0.47619048,0.498,1.8730159,0.558,0.46825397,0.308,0.50793654,0.5,1.9047619,0.545,0.6269841,0.613,0.48412699,0,0,3
0,0.389,0.42063493,0.599,0.6904762,0.877,0.3888889,0.789,0.95238096,1.026,0.52380955,0.99,0.53174603,0.389,0.42063493,0.511,1.968254,0.389,0.42063493,0.308,0.2857143,0.511,1.968254,0.351,0.95238096,0.417,0.3968254,0.001,0,3
0,0.44,0.3968254,0.543,0.9047619,0.823,0.8730159,0.759,0.984127,1.025,0.6666667,1.046,0.6031746,0.44,0.3968254,0.565,1.6666666,0.44,0.3968254,0.208,0.071428575,0.565,1.6666666,0.435,0.5714286,0.455,0.3809524,0,0,3
0,0.469,0.41269842,0.55,0.97619045,0.802,0.9444444,0.703,1.0714285,0.916,0.8174603,1.028,0.6904762,0.469,0.41269842,0.508,1.6190476,0.468,0.41269842,0.254,0.2777778,0.509,1.6269841,0.457,0.6111111,0.503,0.4047619,0.009,0,3
0,0.401,0.2777778,0.486,0.7222222,0.695,0.5793651,0.642,0.7777778,1.001,0.515873,1.031,0.47619048,0.401,0.2777778,0.424,1.3333334,0.401,0.2777778,0.231,0.26190478,0.424,1.3333334,0.361,0.5714286,0.402,0.2936508,0,0,3
0,0.41,0.4047619,0.566,0.73015875,0.839,0.5952381,0.749,0.9126984,1.059,0.53174603,1.01,0.50793654,0.41,0.4047619,0.511,1.8015873,0.41,0.4047619,0.219,0.13492064,0.511,1.8015873,0.38,0.9285714,0.422,0.3888889,0,0,3
0,0.391,0.30952382,0.481,0.7063492,0.674,0.71428573,0.605,0.7777778,0.976,0.53968257,1.006,0.45238096,0.391,0.30952382,0.475,1.3253968,0.391,0.30952382,0.239,0.18253969,0.475,1.3253968,0.353,0.67460316,0.416,0.31746033,0,0,3
0,0.34,0.36507937,0.488,0.5555556,0.67,0.3888889,0.607,0.7063492,1.009,0.43650794,0.974,0.45238096,0.34,0.36507937,0.417,1.3809524,0.34,0.36507937,0.211,0.2857143,0.417,1.3809524,0.297,0.6984127,0.38,0.34920636,0,0,3
0,0.394,0.3888889,0.515,0.6904762,0.71,0.5793651,0.638,0.8888889,1.009,0.5793651,0.99,0.53174603,0.394,0.3888889,0.446,1.3888888,0.393,0.37301588,0.234,0.24603175,0.446,1.4126984,0.384,0.8174603,0.414,0.3809524,0,0,3
0,0.513,0.31746033,0.542,1.0634921,0.799,1.1428572,0.75,1.1904762,0.992,0.7222222,1.108,0.75396824,0.511,0.33333334,0.613,1.4603175,0.466,0.61904764,0.32,0.26984128,0.596,1.5952381,0.494,0.4047619,0.55,0.33333334,0,0,3
0,0.404,0.34126985,0.518,0.7619048,0.76,0.6904762,0.698,0.82539684,0.945,0.6031746,1.003,0.5793651,0.404,0.34126985,0.444,1.5793651,0.404,0.34126985,0.244,0.25396827,0.444,1.5793651,0.381,0.67460316,0.414,0.34126985,0,0,3
0,0.481,0.45238096,0.618,0.96031743,0.91,0.96031743,0.825,1.1825397,0.996,0.7619048,0.959,0.73015875,0.481,0.45238096,0.606,1.9761904,0.48,0.44444445,0.362,0.3968254,0.603,1.9920635,0.439,0.75396824,0.487,0.46031746,0,0,3
0,0.429,0.35714287,0.56,0.8095238,0.84,0.6111111,0.775,0.93650794,1.006,0.6666667,1.045,0.5,0.428,0.34920636,0.53,1.7539682,0.416,0.3888889,0.219,0.14285715,0.53,1.7698413,0.341,0.8730159,0.425,0.3968254,0,0,3
0,0.512,0.44444445,0.589,1.1269841,0.906,1.1269841,0.83,1.1825397,0.999,0.7777778,1.003,0.75396824,0.513,0.44444445,0.547,1.8492063,0.506,0.41269842,0.267,0.15079366,0.547,1.9285715,0.5,0.6111111,0.533,0.42857143,0,0,3
0,0.394,0.2857143,0.476,0.7222222,0.694,0.6666667,0.623,0.8095238,0.975,0.53174603,1.002,0.4920635,0.394,0.2857143,0.426,1.1825397,0.394,0.2857143,0.241,0.13492064,0.426,1.1825397,0.36,0.44444445,0.412,0.36507937,0,0,3
0,0.465,0.24603175,0.47,0.76984125,0.659,1.0158731,0.603,1.0238096,0.943,0.67460316,1.106,0.53968257,0.458,0.31746033,0.543,1.1984127,0.392,0.8730159,0.199,0,0.524,1.3730159,0.461,0.2777778,0.465,0.24603175,0,0,3
