class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,tag
1,0.283,0.04761905,0.334,0.36507937,0.497,0.32539684,0.5,0.52380955,0.95,0.2857143,0.947,0.2936508,0.283,0.04761905,0.328,0.6507937,0.283,0.04761905,0.117,0,0.328,0.6507937,0.28,0.06349207,0.283,0.031746034,0,0,0
1,0.259,0.23015873,0.381,0.34126985,0.54,0.15873016,0.517,0.46031746,1.035,0.26190478,1.069,0.2936508,0.259,0.23015873,0.356,0.95238096,0.259,0.23015873,0.036,0,0.356,0.95238096,0.253,0.56349206,0.259,0.23015873,0,0,0
1,0.334,0.11904762,0.369,0.44444445,0.536,0.5555556,0.496,0.5714286,0.966,0.34920636,0.929,0.35714287,0.334,0.11904762,0.376,0.9444444,0.327,0.14285715,0.184,0,0.375,0.95238096,0.325,0.13492064,0.339,0.11904762,0,0,0
1,0.362,0.31746033,0.462,0.5952381,0.682,0.54761904,0.575,0.7777778,1.012,0.4920635,0.97,0.46031746,0.362,0.31746033,0.398,1.3015873,0.362,0.31746033,0,0,0.398,1.3015873,0.36,0.5793651,0.362,0.31746033,0,0,0
1,0.32,0.23015873,0.381,0.50793654,0.556,0.4920635,0.547,0.53174603,1.014,0.3809524,0.998,0.37301588,0.32,0.23015873,0.34,1.0158731,0.32,0.23015873,0,0,0.34,1.0158731,0.318,0.33333334,0.32,0.23015873,0,0,0
1,0.332,0.031746034,0.348,0.42857143,0.53,0.515873,0.476,0.5793651,0.909,0.37301588,0.913,0.36507937,0.332,0.031746034,0.222,0.8492063,0.332,0.031746034,0.072,0,0.222,0.8492063,0.326,0.06349207,0.33,0.03968254,0,0,0
1,0.317,0.2777778,0.441,0.46031746,0.632,0.44444445,0.572,0.6269841,1.023,0.42063493,1.026,0.37301588,0.317,0.2777778,0.433,1.2063493,0.317,0.2777778,0.062,0,0.433,1.2063493,0.318,0.64285713,0.317,0.2777778,0,0,0
1,0.374,0.32539684,0.461,0.67460316,0.66,0.6507937,0.585,0.7380952,1.002,0.50793654,0.999,0.4920635,0.374,0.32539684,0.417,1.2619047,0.374,0.32539684,0.071,0,0.417,1.2619047,0.377,0.37301588,0.374,0.32539684,0,0,0
1,0.366,0.21428572,0.372,0.56349206,0.546,0.7222222,0.55,0.65873015,1.015,0.41269842,1.039,0.36507937,0.365,0.21428572,0.394,0.96825397,0.335,0.1984127,0.086,0,0.392,1.1031746,0.359,0.23809524,0.369,0.1984127,0,0,0
1,0.345,0.26190478,0.434,0.54761904,0.62,0.53174603,0.577,0.63492066,1.111,0.42063493,1.057,0.3968254,0.345,0.26190478,0.441,1.1269841,0.343,0.25396827,0.15,0.007936508,0.438,1.1587301,0.319,0.43650794,0.347,0.2777778,0,0,0
1,0.317,0.21428572,0.425,0.48412699,0.609,0.44444445,0.564,0.5793651,1.051,0.35714287,1.015,0.31746033,0.317,0.21428572,0.388,1.1111112,0.317,0.21428572,0.072,0,0.388,1.1111112,0.31,0.4047619,0.322,0.22222222,0,0,0
1,0.303,0.20634921,0.378,0.46031746,0.552,0.41269842,0.506,0.4920635,1.034,0.33333334,0.982,0.33333334,0.303,0.20634921,0.363,1.0158731,0.303,0.20634921,0,0,0.363,1.0158731,0.306,0.4047619,0.303,0.20634921,0,0,0
1,0.277,0.24603175,0.392,0.35714287,0.553,0.26984128,0.526,0.4920635,1.03,0.26190478,1.031,0.25396827,0.277,0.24603175,0.373,1.031746,0.277,0.24603175,0,0,0.373,1.031746,0.273,0.5793651,0.277,0.24603175,0,0,0
1,0.282,0.2777778,0.408,0.4047619,0.576,0.31746033,0.54,0.53174603,0.986,0.30952382,1.009,0.2857143,0.282,0.2777778,0.424,1.1746032,0.282,0.2777778,0.12,0.007936508,0.424,1.1746032,0.218,0.48412699,0.281,0.2857143,0,0,0
1,0.306,0.20634921,0.383,0.47619048,0.564,0.45238096,0.523,0.5,0.919,0.36507937,0.928,0.34920636,0.306,0.20634921,0.36,1.0714285,0.306,0.20634921,0.07,0,0.36,1.0714285,0.294,0.47619048,0.31,0.1904762,0,0,0
1,0.286,0.1904762,0.375,0.34920636,0.532,0.31746033,0.51,0.5,1.038,0.2777778,0.964,0.34126985,0.286,0.1904762,0.358,0.95238096,0.286,0.1904762,0.072,0,0.358,0.95238096,0.301,0.54761904,0.286,0.1904762,0,0,0
1,0.33,0.23809524,0.407,0.53174603,0.595,0.47619048,0.554,0.5793651,0.966,0.44444445,0.97,0.34126985,0.33,0.23809524,0.38,1.0952381,0.33,0.23809524,0,0,0.38,1.0952381,0.325,0.4047619,0.33,0.23809524,0,0,0
1,0.29,0.24603175,0.379,0.41269842,0.537,0.36507937,0.509,0.54761904,0.975,0.32539684,0.983,0.34920636,0.29,0.24603175,0.319,0.82539684,0.29,0.24603175,0.072,0,0.319,0.82539684,0.29,0.5,0.289,0.25396827,0,0,0
1,0.294,0.1984127,0.398,0.42063493,0.575,0.35714287,0.531,0.46825397,0.956,0.36507937,1.023,0.26984128,0.294,0.1984127,0.378,1.0555556,0.294,0.1984127,0.047,0.007936508,0.378,1.0555556,0.294,0.53174603,0.296,0.1984127,0,0,0
1,0.35,0.26190478,0.399,0.54761904,0.572,0.5793651,0.544,0.63492066,1.029,0.42857143,0.97,0.42857143,0.35,0.26190478,0.369,0.97619045,0.339,0.23015873,0.149,0,0.371,1.0873016,0.344,0.2936508,0.355,0.23809524,0,0,0
1,0.315,0.22222222,0.413,0.5,0.604,0.46031746,0.566,0.5555556,0.956,0.34920636,1.026,0.3968254,0.315,0.22222222,0.43,1.0714285,0.315,0.22222222,0.113,0,0.43,1.0714285,0.291,0.3809524,0.317,0.21428572,0,0,0
1,0.341,0.24603175,0.424,0.54761904,0.62,0.515873,0.568,0.6269841,0.976,0.36507937,0.981,0.4047619,0.341,0.24603175,0.377,1.1587301,0.338,0.24603175,0.079,0,0.377,1.1666666,0.338,0.42063493,0.344,0.23015873,0,0,0
1,0.293,0.25396827,0.409,0.3968254,0.588,0.34126985,0.529,0.515873,1.02,0.3015873,0.981,0.3015873,0.293,0.25396827,0.377,1.1111112,0.293,0.25396827,0,0,0.377,1.1111112,0.31,0.63492066,0.293,0.25396827,0,0,0
1,0.311,0.24603175,0.42,0.47619048,0.61,0.42857143,0.555,0.5714286,1.074,0.34126985,1.042,0.3015873,0.311,0.24603175,0.374,1.1428572,0.311,0.24603175,0.072,0,0.374,1.1428572,0.318,0.64285713,0.311,0.24603175,0,0,0
1,0.349,0.23015873,0.401,0.54761904,0.588,0.5952381,0.572,0.65873015,1.003,0.44444445,1.038,0.4047619,0.349,0.23015873,0.383,0.9444444,0.334,0.18253969,0.069,0,0.387,1.0158731,0.345,0.23015873,0.352,0.23015873,0,0,0
1,0.343,0.3015873,0.455,0.5714286,0.658,0.53174603,0.573,0.6666667,0.98,0.45238096,1.046,0.42857143,0.343,0.3015873,0.409,1.2936507,0.343,0.3015873,0,0,0.409,1.2936507,0.341,0.64285713,0.343,0.3015873,0,0,0
1,0.416,0.21428572,0.42,0.6031746,0.607,0.7936508,0.583,0.8968254,1.031,0.52380955,0.999,0.45238096,0.407,0.30952382,0.461,1.0952381,0.32,0.86507934,0.177,0.023809524,0.457,1.2142857,0.404,0.23809524,0.42,0.21428572,0,0,0
1,0.335,0.2857143,0.451,0.5793651,0.656,0.53968257,0.603,0.6111111,1.004,0.44444445,1.001,0.42063493,0.335,0.2857143,0.425,1.3253968,0.335,0.2857143,0,0,0.425,1.3253968,0.325,0.8174603,0.335,0.2857143,0,0,0
1,0.303,0.23015873,0.43,0.45238096,0.645,0.42857143,0.607,0.53174603,1.07,0.34920636,0.986,0.34920636,0.303,0.23015873,0.461,1.0634921,0.303,0.23015873,0.036,0,0.461,1.0634921,0.3,0.5714286,0.303,0.23015873,0,0,0
1,0.312,0.24603175,0.422,0.48412699,0.612,0.41269842,0.551,0.56349206,1.047,0.3888889,1.089,0.34920636,0.312,0.24603175,0.383,1.2063493,0.312,0.24603175,0.062,0,0.383,1.2063493,0.291,0.4920635,0.312,0.24603175,0,0,0
1,0.24,0.12698413,0.349,0.30952382,0.501,0.15079366,0.466,0.36507937,0.985,0.1984127,1.002,0.1904762,0.24,0.12698413,0.339,0.8888889,0.24,0.12698413,0.072,0,0.339,0.8888889,0.166,0.2857143,0.24,0.12698413,0,0,0
1,0.329,0.04761905,0.365,0.52380955,0.557,0.53174603,0.5,0.53968257,0.959,0.26984128,0.927,0.33333334,0.329,0.04761905,0.26,0.99206346,0.329,0.04761905,0.036,0,0.26,0.99206346,0.319,0.04761905,0.327,0.055555556,0,0,0
1,0.38,0.21428572,0.413,0.6507937,0.6,0.7222222,0.574,0.6984127,1.086,0.46031746,0.981,0.53174603,0.38,0.21428572,0.456,1.1349206,0.379,0.18253969,0.108,0,0.45,1.1666666,0.376,0.23015873,0.38,0.21428572,0,0,0
1,0.344,0.1984127,0.391,0.5793651,0.578,0.5793651,0.561,0.61904764,1.011,0.35714287,1.024,0.31746033,0.344,0.1984127,0.401,1.0634921,0.34,0.18253969,0.08,0,0.398,1.0793651,0.337,0.26984128,0.344,0.1984127,0,0,0
1,0.346,0.21428572,0.432,0.5952381,0.635,0.54761904,0.585,0.61904764,0.955,0.46825397,1.091,0.3809524,0.346,0.21428572,0.444,1.1984127,0.346,0.21428572,0.062,0,0.444,1.1984127,0.349,0.23015873,0.346,0.21428572,0,0,0
1,0.409,0.23015873,0.411,0.65873015,0.608,0.7936508,0.565,0.82539684,1.027,0.4920635,0.992,0.5793651,0.408,0.23015873,0.478,1.1428572,0.384,0.1904762,0.153,0,0.466,1.2619047,0.409,0.23015873,0.409,0.23015873,0,0,0
1,0.321,0.21428572,0.385,0.50793654,0.559,0.4920635,0.519,0.5714286,1.003,0.34126985,0.986,0.33333334,0.321,0.21428572,0.392,0.96825397,0.319,0.1984127,0.153,0,0.388,0.97619045,0.319,0.23809524,0.323,0.20634921,0,0,0
1,0.331,0.24603175,0.424,0.52380955,0.623,0.48412699,0.563,0.6111111,0.977,0.42063493,0.99,0.3809524,0.331,0.24603175,0.422,1.1666666,0.331,0.24603175,0.062,0,0.422,1.1666666,0.325,0.35714287,0.331,0.24603175,0,0,0
1,0.335,0.23015873,0.405,0.5555556,0.603,0.52380955,0.564,0.6111111,1.025,0.3809524,0.989,0.31746033,0.335,0.23015873,0.408,1.0793651,0.335,0.23015873,0.036,0,0.408,1.0793651,0.323,0.33333334,0.335,0.23015873,0,0,0
1,0.31,0.22222222,0.392,0.47619048,0.573,0.44444445,0.55,0.515873,0.973,0.34126985,0.977,0.32539684,0.31,0.22222222,0.367,1.0714285,0.31,0.22222222,0.087,0,0.367,1.0714285,0.317,0.43650794,0.312,0.22222222,0,0,0
1,0.366,0.2936508,0.437,0.6269841,0.629,0.61904764,0.59,0.67460316,1.052,0.4047619,1.021,0.43650794,0.366,0.2936508,0.43,1.1825397,0.364,0.26984128,0.153,0.015873017,0.432,1.2142857,0.334,0.47619048,0.376,0.23809524,0,0,0
1,0.343,0.23809524,0.441,0.5714286,0.653,0.53968257,0.605,0.6031746,1.022,0.42857143,1.055,0.3968254,0.343,0.23809524,0.448,1.3253968,0.343,0.23809524,0.036,0,0.448,1.3253968,0.338,0.5,0.343,0.23809524,0,0,0
1,0.312,0.03968254,0.35,0.42857143,0.533,0.48412699,0.436,0.54761904,0.943,0.31746033,0.948,0.35714287,0.312,0.03968254,0.244,0.8333333,0.312,0.03968254,0.036,0,0.244,0.8333333,0.305,0.03968254,0.312,0.03968254,0,0,0
1,0.34,0.26984128,0.437,0.5555556,0.668,0.52380955,0.621,0.6507937,1.019,0.42063493,1.004,0.46031746,0.34,0.26984128,0.474,1.1111112,0.34,0.26984128,0.08,0,0.474,1.1111112,0.329,0.34920636,0.344,0.26190478,0,0,0
1,0.319,0.24603175,0.42,0.53174603,0.627,0.4920635,0.585,0.6031746,1.069,0.46031746,0.97,0.34920636,0.319,0.24603175,0.411,1.0555556,0.319,0.24603175,0.108,0,0.411,1.0555556,0.311,0.3809524,0.319,0.24603175,0,0,0
1,0.305,0.21428572,0.381,0.46825397,0.555,0.3968254,0.545,0.50793654,1,0.30952382,0.995,0.33333334,0.305,0.21428572,0.377,0.9285714,0.305,0.21428572,0.153,0.015873017,0.377,0.9285714,0.298,0.30952382,0.316,0.1904762,0,0,0
1,0.403,0.23015873,0.435,0.76984125,0.648,0.7936508,0.6,0.75396824,1.075,0.44444445,1.024,0.50793654,0.403,0.23015873,0.405,1.3015873,0.401,0.21428572,0.051,0,0.407,1.3333334,0.402,0.23015873,0.405,0.22222222,0,0,0
1,0.411,0.13492064,0.378,0.61904764,0.57,0.8492063,0.561,0.73015875,1.085,0.3888889,1.029,0.46825397,0.392,0.24603175,0.468,1.0158731,0.29,0.6984127,0.121,0,0.48,1.1507937,0.403,0.16666667,0.409,0.15079366,0,0,0
1,0.301,0.21428572,0.387,0.45238096,0.565,0.41269842,0.527,0.50793654,0.981,0.3809524,0.962,0.34126985,0.301,0.21428572,0.352,1.0714285,0.301,0.21428572,0,0,0.352,1.0714285,0.3,0.36507937,0.301,0.21428572,0,0,0
1,0.291,0.26190478,0.438,0.3968254,0.631,0.25396827,0.559,0.5714286,1.004,0.2777778,0.995,0.37301588,0.291,0.26190478,0.396,1.3253968,0.291,0.26190478,0,0,0.396,1.3253968,0.239,0.47619048,0.291,0.26190478,0,0,0
1,0.327,0.18253969,0.407,0.52380955,0.599,0.5,0.55,0.5793651,1.004,0.3809524,1.002,0.34126985,0.327,0.18253969,0.404,1.1428572,0.327,0.18253969,0.125,0,0.404,1.1428572,0.31,0.2936508,0.327,0.18253969,0,0,0
1,0.354,0.07936508,0.387,0.5714286,0.587,0.5873016,0.509,0.6269841,0.943,0.41269842,0.937,0.32539684,0.354,0.07936508,0.277,1.0476191,0.354,0.07936508,0,0,0.277,1.0476191,0.351,0.06349207,0.354,0.07936508,0,0,0
1,0.332,0.2936508,0.452,0.50793654,0.654,0.46825397,0.578,0.65873015,1.028,0.37301588,1.089,0.42063493,0.332,0.2936508,0.422,1.2380953,0.332,0.2936508,0,0,0.422,1.2380953,0.327,0.73015875,0.332,0.2936508,0,0,0
1,0.263,0.12698413,0.347,0.35714287,0.505,0.14285715,0.48,0.45238096,1.015,0.2857143,0.984,0.23015873,0.263,0.12698413,0.333,0.8888889,0.263,0.12698413,0.071,0,0.333,0.8888889,0.258,0.3968254,0.266,0.11904762,0,0,0
1,0.37,0.07936508,0.368,0.47619048,0.558,0.6269841,0.512,0.74603176,0.958,0.37301588,0.903,0.3968254,0.368,0.07936508,0.27,0.88095236,0.335,0.07936508,0,0,0.285,0.9126984,0.366,0.11111111,0.37,0.07936508,0,0,0
1,0.369,0.1904762,0.403,0.65873015,0.582,0.6984127,0.574,0.65873015,1.032,0.42857143,0.945,0.5,0.369,0.1904762,0.405,1.0158731,0.359,0.21428572,0.167,0.007936508,0.41,1.0793651,0.361,0.17460318,0.38,0.1984127,0,0,0
1,0.326,0.2936508,0.441,0.53174603,0.643,0.48412699,0.598,0.56349206,1.023,0.36507937,0.956,0.42063493,0.326,0.2936508,0.42,1.2936507,0.326,0.2936508,0.051,0,0.42,1.2936507,0.297,0.56349206,0.326,0.2936508,0,0,0
1,0.347,0.06349207,0.397,0.6031746,0.609,0.5873016,0.556,0.5873016,0.989,0.4047619,0.906,0.31746033,0.347,0.06349207,0.303,1.1031746,0.347,0.06349207,0,0,0.303,1.1031746,0.338,0.06349207,0.347,0.06349207,0,0,0
1,0.371,0.23809524,0.419,0.63492066,0.614,0.63492066,0.568,0.6984127,0.996,0.46031746,1.052,0.41269842,0.371,0.23809524,0.376,1.0873016,0.37,0.23809524,0.095,0.015873017,0.377,1.1190476,0.369,0.24603175,0.378,0.22222222,0,0,0
1,0.345,0.21428572,0.396,0.6111111,0.586,0.5873016,0.567,0.56349206,1.074,0.3968254,1.036,0.42063493,0.345,0.21428572,0.377,1.0793651,0.343,0.20634921,0.05,0,0.378,1.0952381,0.338,0.23809524,0.347,0.20634921,0,0,0
1,0.321,0.03968254,0.37,0.54761904,0.561,0.5,0.527,0.53968257,0.942,0.33333334,0.943,0.33333334,0.321,0.03968254,0.293,0.93650794,0.321,0.03968254,0.036,0,0.293,0.93650794,0.312,0.06349207,0.319,0.031746034,0,0,0
1,0.415,0.24603175,0.422,0.6904762,0.622,0.84126985,0.58,0.84126985,0.954,0.63492066,1.028,0.48412699,0.415,0.24603175,0.423,1.1746032,0.402,0.17460318,0.051,0,0.419,1.3174603,0.41,0.2857143,0.415,0.24603175,0,0,0
1,0.361,0.21428572,0.414,0.6031746,0.603,0.5952381,0.55,0.6666667,0.952,0.4920635,0.956,0.45238096,0.361,0.21428572,0.437,1.1031746,0.356,0.16666667,0.159,0.015873017,0.431,1.1428572,0.354,0.23015873,0.359,0.22222222,0,0,0
1,0.29,0.11111111,0.353,0.46825397,0.523,0.37301588,0.507,0.42857143,1.005,0.30952382,1.006,0.32539684,0.29,0.11111111,0.357,0.9126984,0.29,0.11111111,0.14,0,0.357,0.9126984,0.281,0.17460318,0.29,0.11111111,0,0,0
1,0.314,0.20634921,0.408,0.4920635,0.593,0.45238096,0.524,0.53174603,0.924,0.32539684,1.022,0.2936508,0.314,0.20634921,0.396,1.1428572,0.314,0.20634921,0,0,0.396,1.1428572,0.319,0.4047619,0.314,0.20634921,0,0,0
1,0.355,0.23015873,0.395,0.5793651,0.58,0.6031746,0.556,0.64285713,0.981,0.36507937,1,0.41269842,0.355,0.23015873,0.383,1,0.349,0.20634921,0.036,0,0.379,1.031746,0.348,0.24603175,0.355,0.23015873,0,0,0
1,0.347,0.25396827,0.448,0.5714286,0.662,0.52380955,0.586,0.6031746,0.95,0.42063493,1.013,0.3809524,0.347,0.25396827,0.431,1.3333334,0.347,0.25396827,0,0,0.431,1.3333334,0.336,0.6825397,0.347,0.25396827,0,0,0
1,0.384,0.26984128,0.455,0.71428573,0.688,0.6825397,0.605,0.78571427,1.039,0.5,1.006,0.5,0.384,0.26984128,0.452,1.3253968,0.384,0.26984128,0,0,0.452,1.3253968,0.379,0.30952382,0.384,0.26984128,0,0,0
1,0.328,0.16666667,0.373,0.48412699,0.547,0.5,0.51,0.5555556,1.079,0.36507937,1.01,0.3888889,0.328,0.16666667,0.387,0.95238096,0.323,0.11904762,0.178,0,0.386,0.96825397,0.327,0.16666667,0.328,0.16666667,0,0,0
1,0.34,0.26984128,0.429,0.5714286,0.625,0.52380955,0.584,0.6031746,1.054,0.3888889,0.972,0.4047619,0.34,0.26984128,0.453,1.1269841,0.34,0.26984128,0.062,0,0.453,1.1269841,0.337,0.33333334,0.34,0.26984128,0,0,0
1,0.368,0.23015873,0.412,0.63492066,0.61,0.6507937,0.561,0.6825397,0.999,0.37301588,1.023,0.37301588,0.368,0.23015873,0.467,1.1587301,0.362,0.23809524,0.128,0.007936508,0.461,1.1904762,0.359,0.2857143,0.369,0.23015873,0,0,0
1,0.333,0.17460318,0.376,0.5555556,0.558,0.515873,0.55,0.53968257,0.99,0.4047619,0.963,0.34920636,0.333,0.17460318,0.345,1.0158731,0.333,0.17460318,0,0,0.345,1.0158731,0.334,0.1904762,0.333,0.17460318,0,0,0
1,0.372,0.17460318,0.389,0.5793651,0.572,0.6904762,0.574,0.65873015,1.062,0.43650794,0.994,0.5,0.37,0.1904762,0.446,0.96031743,0.333,0.3809524,0.101,0,0.433,1.0873016,0.369,0.15873016,0.372,0.17460318,0,0,0
1,0.356,0.3968254,0.534,0.5873016,0.816,0.46825397,0.72,0.8888889,0.945,0.4920635,1.046,0.41269842,0.357,0.3968254,0.519,1.4761904,0.353,0.37301588,0.282,0,0.518,1.5,0.315,0.3015873,0.357,0.41269842,0,0,0
1,0.324,0.2777778,0.408,0.515873,0.572,0.48412699,0.55,0.56349206,1.037,0.46825397,1.045,0.42063493,0.324,0.2777778,0.397,1.0555556,0.315,0.31746033,0.174,0.031746034,0.4,1.0793651,0.293,0.32539684,0.339,0.26190478,0,0,0
1,0.318,0.24603175,0.431,0.515873,0.626,0.45238096,0.57,0.56349206,1.043,0.3809524,0.977,0.37301588,0.318,0.24603175,0.392,1.2380953,0.318,0.24603175,0,0,0.392,1.2380953,0.329,0.75396824,0.318,0.24603175,0,0,0
1,0.335,0.26190478,0.44,0.5555556,0.644,0.50793654,0.584,0.61904764,0.968,0.42063493,1.013,0.46825397,0.335,0.26190478,0.431,1.2380953,0.335,0.26190478,0.062,0,0.431,1.2380953,0.328,0.5714286,0.335,0.26190478,0,0,0
1,0.317,0.25396827,0.406,0.4920635,0.587,0.46825397,0.552,0.5555556,1.002,0.37301588,1.029,0.37301588,0.317,0.25396827,0.367,1.0873016,0.317,0.25396827,0,0,0.367,1.0873016,0.312,0.52380955,0.317,0.25396827,0,0,0
1,0.428,0.24603175,0.442,0.6904762,0.643,0.8492063,0.592,0.93650794,1,0.53174603,0.974,0.48412699,0.426,0.25396827,0.506,1.1984127,0.393,0.35714287,0.192,0,0.485,1.3412699,0.424,0.25396827,0.428,0.24603175,0,0,0
1,0.302,0.25396827,0.4,0.44444445,0.585,0.3888889,0.529,0.515873,1.005,0.4047619,0.96,0.34920636,0.302,0.25396827,0.36,1.0793651,0.302,0.25396827,0,0,0.36,1.0793651,0.302,0.61904764,0.302,0.25396827,0,0,0
1,0.301,0.23015873,0.42,0.45238096,0.611,0.4047619,0.535,0.56349206,1.022,0.26984128,1.019,0.2936508,0.301,0.23015873,0.405,1.2063493,0.301,0.23015873,0.036,0,0.405,1.2063493,0.289,0.65873015,0.3,0.23015873,0,0,0
1,0.265,0.23015873,0.384,0.33333334,0.564,0.1984127,0.57,0.46825397,1.028,0.25396827,0.993,0.3015873,0.265,0.23015873,0.404,0.85714287,0.265,0.23015873,0.113,0,0.404,0.85714287,0.276,0.50793654,0.27,0.22222222,0,0,0
1,0.39,0.18253969,0.408,0.6666667,0.629,0.76984125,0.609,0.71428573,1.023,0.4920635,0.999,0.42063493,0.386,0.22222222,0.412,1.0396825,0.337,0.48412699,0.113,0,0.428,1.0952381,0.386,0.15079366,0.395,0.18253969,0.001,0,0
1,0.444,0.25396827,0.49,0.75396824,0.691,0.9126984,0.638,0.97619045,1.047,0.52380955,1.02,0.5952381,0.444,0.25396827,0.526,1.3253968,0.431,0.1984127,0.181,0,0.515,1.4047619,0.438,0.23809524,0.446,0.25396827,0,0,0
1,0.39,0.14285715,0.367,0.5555556,0.552,0.76984125,0.535,0.71428573,1.005,0.44444445,1.008,0.41269842,0.376,0.25396827,0.339,0.95238096,0.313,0.61904764,0,0,0.38,1.0793651,0.389,0.14285715,0.39,0.14285715,0,0,0
1,0.465,0.24603175,0.47,0.76984125,0.659,1.0158731,0.603,1.0238096,1.008,0.71428573,1.096,0.6269841,0.458,0.31746033,0.543,1.1984127,0.392,0.8730159,0.199,0,0.524,1.3730159,0.461,0.2777778,0.465,0.24603175,0,0,0
1,0.311,0.22222222,0.415,0.45238096,0.593,0.42063493,0.555,0.52380955,1.004,0.35714287,1.015,0.35714287,0.311,0.22222222,0.408,1.0952381,0.311,0.22222222,0.109,0.03968254,0.408,1.0952381,0.305,0.4920635,0.317,0.20634921,0,0,0
1,0.343,0.11111111,0.379,0.53968257,0.559,0.5873016,0.525,0.5873016,1.01,0.3809524,1.018,0.30952382,0.343,0.11111111,0.394,0.96825397,0.343,0.11111111,0.236,0.015873017,0.394,0.96825397,0.331,0.0952381,0.35,0.12698413,0,0,0
1,0.293,0.24603175,0.425,0.43650794,0.644,0.35714287,0.603,0.46825397,0.972,0.2936508,1.001,0.2936508,0.293,0.24603175,0.426,1.1428572,0.293,0.24603175,0,0,0.426,1.1428572,0.298,0.6269841,0.293,0.24603175,0,0,0
1,0.356,0.23015873,0.43,0.6269841,0.656,0.6269841,0.633,0.6507937,0.965,0.46825397,1.001,0.45238096,0.356,0.23015873,0.46,1.2222222,0.353,0.23015873,0.093,0,0.461,1.2380953,0.35,0.20634921,0.358,0.23809524,0,0,0
1,0.307,0.26190478,0.429,0.42857143,0.59,0.3968254,0.548,0.5555556,1.033,0.3015873,0.984,0.3888889,0.307,0.26190478,0.409,1.1349206,0.307,0.26190478,0.13,0.023809524,0.409,1.1349206,0.276,0.3888889,0.309,0.26984128,0,0,0
1,0.334,0.25396827,0.42,0.5555556,0.617,0.5,0.555,0.61904764,0.977,0.37301588,1.027,0.34126985,0.334,0.25396827,0.375,1.1428572,0.334,0.25396827,0,0,0.375,1.1428572,0.337,0.36507937,0.334,0.25396827,0,0,0
1,0.34,0.16666667,0.369,0.53968257,0.544,0.56349206,0.537,0.5793651,1.026,0.41269842,1.028,0.34126985,0.34,0.16666667,0.406,0.8968254,0.326,0.06349207,0.05,0,0.4,0.95238096,0.339,0.16666667,0.34,0.16666667,0,0,0
1,0.335,0.26984128,0.45,0.52380955,0.663,0.48412699,0.6,0.6269841,1.061,0.32539684,1.064,0.34920636,0.335,0.26984128,0.433,1.2698413,0.335,0.26984128,0,0,0.433,1.2698413,0.322,0.5714286,0.335,0.26984128,0,0,0
1,0.389,0.18253969,0.415,0.56349206,0.581,0.74603176,0.561,0.73015875,1.003,0.53968257,0.986,0.43650794,0.385,0.22222222,0.462,1.0079365,0.359,0.6904762,0.244,0.007936508,0.445,1.1269841,0.379,0.12698413,0.395,0.20634921,0,0,0
1,0.383,0.23015873,0.408,0.63492066,0.612,0.6904762,0.569,0.73015875,1.006,0.53968257,0.954,0.45238096,0.383,0.23015873,0.377,1.1349206,0.379,0.1904762,0,0,0.378,1.1904762,0.379,0.23015873,0.383,0.23015873,0,0,0
1,0.289,0.21428572,0.407,0.3888889,0.578,0.3015873,0.53,0.48412699,1.002,0.3015873,1.072,0.24603175,0.289,0.21428572,0.378,1.0952381,0.289,0.21428572,0,0,0.378,1.0952381,0.263,0.5555556,0.289,0.21428572,0,0,0
1,0.364,0.3809524,0.526,0.61904764,0.765,0.65873015,0.75,0.8174603,1.094,0.45238096,1.036,0.44444445,0.364,0.3809524,0.587,1.4841269,0.364,0.36507937,0.217,0.17460318,0.586,1.5,0.328,0.2857143,0.391,0.3968254,0,0,0
1,0.323,0.23015873,0.428,0.515873,0.63,0.46825397,0.568,0.5873016,1.017,0.3809524,0.974,0.3888889,0.323,0.23015873,0.421,1.1904762,0.323,0.23015873,0,0,0.421,1.1904762,0.328,0.5793651,0.323,0.23015873,0,0,0
1,0.381,0.24603175,0.42,0.6507937,0.627,0.6904762,0.589,0.75396824,0.997,0.5555556,1.036,0.46031746,0.382,0.24603175,0.464,1.1349206,0.376,0.21428572,0.114,0,0.46,1.1666666,0.379,0.24603175,0.381,0.24603175,0,0,0
1,0.256,0.13492064,0.351,0.32539684,0.499,0.16666667,0.482,0.43650794,1.021,0.23015873,0.987,0.21428572,0.256,0.13492064,0.326,0.9126984,0.256,0.13492064,0.147,0,0.326,0.9126984,0.243,0.42857143,0.257,0.14285715,0,0,0
1,0.372,0.15873016,0.39,0.515873,0.558,0.6825397,0.529,0.71428573,1.029,0.42857143,0.994,0.41269842,0.37,0.1904762,0.434,0.97619045,0.335,0.37301588,0.185,0,0.425,1.0476191,0.371,0.17460318,0.372,0.15873016,0,0,0
1,0.346,0.23809524,0.414,0.61904764,0.605,0.5714286,0.564,0.64285713,0.985,0.33333334,0.993,0.42063493,0.346,0.23809524,0.373,1.0634921,0.344,0.23809524,0.05,0,0.373,1.0714285,0.345,0.24603175,0.345,0.23809524,0,0,0
